"Date","Open","High","Low","Close","Volume","Adj Close"
"1972-06-01",1.44,1.44,1.44,1.44,0,1.44
"1972-06-02",1.43,1.43,1.43,1.43,0,1.43
"1972-06-05",1.41,1.41,1.41,1.41,0,1.41
"1972-06-06",1.33,1.33,1.33,1.33,0,1.33
"1972-06-07",1.31,1.31,1.31,1.31,0,1.31
"1972-06-08",1.35,1.35,1.35,1.35,0,1.35
"1972-06-09",1.34,1.34,1.34,1.34,0,1.34
"1972-06-12",1.36,1.36,1.36,1.36,0,1.36
"1972-06-13",1.36,1.36,1.36,1.36,0,1.36
"1972-06-14",1.34,1.34,1.34,1.34,0,1.34
"1972-06-15",1.33,1.33,1.33,1.33,0,1.33
"1972-06-16",1.32,1.32,1.32,1.32,0,1.32
"1972-06-19",1.31,1.31,1.31,1.31,0,1.31
"1972-06-20",1.31,1.31,1.31,1.31,0,1.31
"1972-06-21",1.34,1.34,1.34,1.34,0,1.34
"1972-06-22",1.37,1.37,1.37,1.37,0,1.37
"1972-06-23",1.3,1.3,1.3,1.3,0,1.3
"1972-06-26",1.26,1.26,1.26,1.26,0,1.26
"1972-06-27",1.31,1.31,1.31,1.31,0,1.31
"1972-06-28",1.33,1.33,1.33,1.33,0,1.33
"1972-06-29",1.36,1.36,1.36,1.36,0,1.36
"1972-06-30",1.4,1.4,1.4,1.4,0,1.4
"1972-07-03",1.45,1.45,1.45,1.45,0,1.45
"1972-07-05",1.51,1.51,1.51,1.51,0,1.51
"1972-07-06",1.51,1.51,1.51,1.51,0,1.51
"1972-07-07",1.48,1.48,1.48,1.48,0,1.48
"1972-07-10",1.47,1.47,1.47,1.47,0,1.47
"1972-07-11",1.47,1.47,1.47,1.47,0,1.47
"1972-07-12",1.47,1.47,1.47,1.47,0,1.47
"1972-07-13",1.41,1.41,1.41,1.41,0,1.41
"1972-07-14",1.42,1.42,1.42,1.42,0,1.42
"1972-07-17",1.41,1.41,1.41,1.41,0,1.41
"1972-07-18",1.42,1.42,1.42,1.42,0,1.42
"1972-07-19",1.42,1.42,1.42,1.42,0,1.42
"1972-07-20",1.35,1.35,1.35,1.35,0,1.35
"1972-07-21",1.37,1.37,1.37,1.37,0,1.37
"1972-07-24",1.4,1.4,1.4,1.4,0,1.4
"1972-07-25",1.39,1.39,1.39,1.39,0,1.39
"1972-07-26",1.39,1.39,1.39,1.39,0,1.39
"1972-07-27",1.38,1.38,1.38,1.38,0,1.38
"1972-07-28",1.39,1.39,1.39,1.39,0,1.39
"1972-07-31",1.39,1.39,1.39,1.39,0,1.39
"1972-08-01",1.42,1.42,1.42,1.42,0,1.42
"1972-08-02",1.51,1.51,1.51,1.51,0,1.51
"1972-08-03",1.54,1.54,1.54,1.54,0,1.54
"1972-08-04",1.54,1.54,1.54,1.54,0,1.54
"1972-08-07",1.54,1.54,1.54,1.54,0,1.54
"1972-08-08",1.52,1.52,1.52,1.52,0,1.52
"1972-08-09",1.52,1.52,1.52,1.52,0,1.52
"1972-08-10",1.56,1.56,1.56,1.56,0,1.56
"1972-08-11",1.58,1.58,1.58,1.58,0,1.58
"1972-08-14",1.56,1.56,1.56,1.56,0,1.56
"1972-08-15",1.55,1.55,1.55,1.55,0,1.55
"1972-08-16",1.54,1.54,1.54,1.54,0,1.54
"1972-08-17",1.51,1.51,1.51,1.51,0,1.51
"1972-08-18",1.51,1.51,1.51,1.51,0,1.51
"1972-08-21",1.51,1.51,1.51,1.51,0,1.51
"1972-08-22",1.48,1.48,1.48,1.48,0,1.48
"1972-08-23",1.45,1.45,1.45,1.45,0,1.45
"1972-08-24",1.45,1.45,1.45,1.45,0,1.45
"1972-08-25",1.45,1.45,1.45,1.45,0,1.45
"1972-08-28",1.45,1.45,1.45,1.45,0,1.45
"1972-08-29",1.47,1.47,1.47,1.47,0,1.47
"1972-08-30",1.51,1.51,1.51,1.51,0,1.51
"1972-08-31",1.5,1.5,1.5,1.5,0,1.5
"1972-09-01",1.56,1.56,1.56,1.56,0,1.56
"1972-09-05",1.53,1.53,1.53,1.53,0,1.53
"1972-09-06",1.48,1.48,1.48,1.48,0,1.48
"1972-09-07",1.48,1.48,1.48,1.48,0,1.48
"1972-09-08",1.45,1.45,1.45,1.45,0,1.45
"1972-09-11",1.41,1.41,1.41,1.41,0,1.41
"1972-09-12",1.37,1.37,1.37,1.37,0,1.37
"1972-09-13",1.41,1.41,1.41,1.41,0,1.41
"1972-09-14",1.42,1.42,1.42,1.42,0,1.42
"1972-09-15",1.42,1.42,1.42,1.42,0,1.42
"1972-09-18",1.44,1.44,1.44,1.44,0,1.44
"1972-09-19",1.45,1.45,1.45,1.45,0,1.45
"1972-09-20",1.5,1.5,1.5,1.5,0,1.5
"1972-09-21",1.47,1.47,1.47,1.47,0,1.47
"1972-09-22",1.47,1.47,1.47,1.47,0,1.47
